time,posX,posY,posZ,angleX,angleY,angleZ,m1,m2,m3,m4
001.425,0.0,0.0,7.9529085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.430,0.0,0.0,7.9682803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.435,0.0,0.0,7.983407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.440,0.0,0.0,7.998421,0.0,0.0,0.0,0.23010254,0.23010254,0.23010254,0.23010254
001.445,0.0,0.0,8.013323,0.0,0.0,0.0,0.22891235,0.22891235,0.22891235,0.22891235
001.450,0.0,0.0,8.02812,0.0,0.0,0.0,0.24465942,0.24465942,0.24465942,0.24465942
001.455,0.0,0.0,8.042738,0.0,0.0,0.0,0.11392212,0.11392212,0.11392212,0.11392212
001.460,0.0,0.0,8.057689,0.0,0.0,0.0,1.0,1.0,1.0,1.0
001.465,0.0,0.0,8.072394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.470,0.0,0.0,8.086855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.475,0.0,0.0,8.10107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.480,0.0,0.0,8.115507,0.0,0.0,0.0,0.8076477,0.8076477,0.8076477,0.8076477
001.485,0.0,0.0,8.129699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001.490,0.0,0.0,8.143645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
